SalePrice,Id,MSSubClass,MSZon4ng,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
0.496597695,1182,120,8,64,5587,1,0,1,2,0,0,1,6,2,2,3,0,8,5,2008,2008,3,1,5,5,4,186,0,2,2,0,2,0,0,1480,5,0,120,1600,1,0,1,0,1652,0,0,1652,1,1,2,0,2,1,1,5,0,1,1,1,2008,0,2,482,2,2,0,162,53,0,153,0,0,4,4,0,0,11,2008,3,5
0.98611304,1183,60,6,160,15623,1,0,1,0,0,2,0,13,2,2,0,3,10,5,1996,1996,3,1,15,7,3,0,1,2,2,0,2,1,0,2096,5,0,300,2396,1,0,1,0,2411,2065,0,4476,1,0,3,1,4,1,0,10,0,2,2,1,1996,0,3,813,2,2,0,171,78,0,0,0,555,0,1,0,0,7,2007,0,1
0.118178031,1184,30,6,60,10800,1,1,0,0,0,0,0,17,2,2,0,0,5,6,1920,1950,3,1,13,13,3,0,2,2,0,2,2,3,3,821,5,0,299,1120,1,0,1,0,1130,0,0,1130,1,0,1,0,2,1,2,5,0,1,1,5,1970,2,2,720,2,2,0,229,0,0,0,0,0,4,4,0,0,6,2006,0,0
0.210804055,1185,20,6,50,35133,0,0,0,0,0,0,1,23,2,2,0,0,5,4,1963,1963,3,1,8,8,1,226,2,2,1,2,2,0,3,1159,5,0,413,1572,1,1,1,0,1572,0,0,1572,1,0,1,1,3,1,2,5,0,2,2,0,1963,1,3,995,2,2,0,0,263,0,0,263,0,4,4,0,0,5,2007,0,0
0.097208721,1186,50,6,60,9738,1,0,0,0,0,0,0,7,2,2,0,1,5,7,1924,1950,1,1,0,0,3,0,2,1,0,2,2,3,2,392,5,0,392,784,1,1,1,0,949,272,0,1221,1,0,1,0,4,1,2,7,0,0,5,1,1965,2,1,392,2,2,0,0,0,236,0,0,0,4,4,0,0,3,2006,0,0
0.08346063,1187,190,6,107,10615,1,0,1,1,0,2,1,17,0,0,1,3,3,5,1900,1970,1,1,6,6,3,0,2,2,1,3,2,2,2,440,5,0,538,978,1,2,1,0,1014,685,0,1699,1,0,2,0,3,2,2,7,0,0,5,4,1920,2,2,420,3,3,0,0,74,0,0,0,0,4,4,0,0,8,2009,0,1
0.315372865,1188,20,6,89,12461,1,0,0,0,0,2,0,13,2,2,0,0,8,5,1994,1995,1,1,7,7,3,0,1,2,2,1,2,3,0,1456,5,0,168,1624,1,0,1,0,1624,0,0,1624,1,0,2,0,2,1,1,5,0,1,3,1,1994,1,3,757,2,2,0,0,114,192,0,0,0,4,0,0,0,7,2006,0,0
0.222330232,1189,60,6,68,8935,1,0,1,0,0,0,0,5,2,2,0,3,7,5,2002,2002,1,1,14,14,1,95,1,2,2,1,2,3,5,0,5,0,831,831,1,0,1,0,831,829,0,1660,0,0,2,1,3,1,1,7,0,0,5,1,2002,1,2,493,2,2,0,144,68,0,0,0,0,4,4,0,0,7,2009,0,0
0.213998056,1190,60,6,60,7500,1,0,0,0,0,0,0,8,2,2,0,3,7,5,1999,1999,1,1,14,14,3,0,2,2,2,2,2,3,5,0,5,0,994,994,1,1,1,0,1028,776,0,1804,0,0,2,1,3,1,1,7,0,1,2,1,1999,0,2,442,2,2,0,140,60,0,0,0,0,4,4,0,0,6,2010,0,0
0.18483544,1191,190,6,0,32463,1,0,0,3,0,0,1,11,2,2,1,0,4,4,1961,1975,1,1,8,8,4,149,2,1,1,2,2,1,2,1159,5,0,90,1249,1,0,1,0,1622,0,0,1622,1,0,1,0,3,1,2,7,0,1,2,0,1975,0,4,1356,2,2,0,439,0,0,0,0,0,4,4,0,0,3,2007,0,0
0.193167616,1192,160,3,24,2645,1,2,0,0,0,0,0,21,2,2,4,3,8,5,1999,2000,1,1,8,8,1,456,1,2,2,1,2,3,5,0,5,0,776,776,1,0,1,0,764,677,0,1441,0,0,2,1,2,1,1,5,0,0,5,5,1999,2,2,492,2,2,0,206,0,0,0,0,0,4,4,0,0,11,2007,0,0
0.125121511,1193,50,8,60,9600,1,1,0,0,0,0,0,17,2,2,0,1,5,8,1925,1994,2,1,14,14,3,0,2,2,2,2,2,2,5,0,5,0,702,702,1,1,1,0,842,630,0,1472,0,0,1,0,3,1,1,6,0,0,5,5,1925,2,1,250,2,3,1,0,0,84,0,0,0,4,2,0,0,7,2007,0,0
0.180669351,1194,120,8,0,4500,1,0,0,0,0,1,0,11,2,2,3,0,6,5,1999,1999,3,1,14,14,1,425,2,2,2,0,2,3,0,883,5,0,341,1224,1,0,1,0,1224,0,0,1224,1,0,2,0,2,1,2,5,0,0,5,1,1999,0,2,402,2,2,0,0,304,0,0,0,0,4,4,0,0,6,2009,0,0
0.170948479,1195,60,6,80,9364,1,0,0,0,0,2,0,19,2,2,0,3,6,7,1969,1969,1,1,6,6,4,143,2,2,1,2,2,3,1,371,5,0,292,663,1,2,1,0,663,689,0,1352,0,0,1,1,4,1,2,7,0,0,5,1,1969,0,1,299,2,2,0,379,36,0,0,0,0,4,1,0,0,3,2010,0,0
0.195945008,1196,60,6,51,8029,1,0,1,0,0,0,0,8,2,2,0,3,6,5,2005,2005,1,1,14,14,3,0,2,2,2,1,2,3,5,0,5,0,728,728,1,0,1,0,728,728,0,1456,0,0,2,1,3,1,1,8,0,0,5,1,2005,0,2,400,2,2,0,100,24,0,0,0,0,4,4,0,0,7,2008,0,0
0.255950562,1197,60,6,58,14054,1,0,1,0,0,0,0,8,2,2,0,3,7,5,2006,2006,1,1,14,14,3,0,1,2,2,1,2,1,5,0,5,0,879,879,1,0,1,0,879,984,0,1863,0,0,2,1,4,1,1,9,0,1,1,3,2006,0,3,660,2,2,0,100,17,0,0,0,0,4,4,0,0,11,2006,3,5
0.151506735,1198,75,8,65,8850,1,0,1,1,0,2,0,17,2,2,0,5,7,6,1916,1950,1,1,8,8,3,0,2,2,0,2,2,3,5,0,5,0,815,815,1,0,1,0,815,875,0,1690,0,0,1,0,3,1,2,7,0,1,1,5,1916,2,1,225,2,2,0,0,0,330,0,0,0,4,4,0,0,7,2006,6,0
0.1987224,1199,20,6,70,9100,1,0,0,0,0,0,0,5,2,2,0,0,7,5,2001,2001,1,1,14,14,3,0,1,2,2,1,2,3,5,0,5,0,1212,1212,1,0,1,0,1212,0,0,1212,0,0,2,0,3,1,1,6,0,0,5,1,2001,1,2,573,2,2,0,356,0,0,0,0,0,4,4,0,0,6,2009,0,0
0.157061519,1200,20,6,75,11235,1,0,0,0,0,0,0,19,2,2,0,0,4,5,1963,1979,1,1,6,6,1,51,2,2,1,2,2,3,3,547,5,0,504,1051,1,1,1,0,1382,0,0,1382,0,0,1,1,3,1,2,6,0,1,4,1,1974,2,2,459,2,2,0,0,82,0,0,0,0,4,4,0,0,10,2006,0,0
0.112692682,1201,20,6,71,9353,1,0,0,0,0,0,0,12,2,2,0,0,4,5,1970,1970,1,1,8,8,3,0,2,2,1,2,2,3,5,0,5,0,864,864,1,1,1,0,864,0,0,864,0,0,1,0,3,1,2,5,0,0,5,1,1972,2,1,280,2,2,0,0,0,0,0,0,0,4,4,3,0,7,2006,9,1
0.22635745,1202,60,6,80,10400,1,0,0,0,0,2,0,5,2,2,0,3,7,5,1998,1998,1,1,14,14,3,0,2,2,2,1,2,1,5,0,5,0,866,866,1,0,1,0,866,913,0,1779,0,0,2,1,3,1,1,6,0,0,5,1,1998,1,2,546,2,2,0,198,36,0,0,0,0,4,4,0,0,3,2009,0,0
0.114011943,1203,50,8,50,6000,1,0,0,0,0,2,0,3,2,2,0,1,5,8,1925,1997,1,1,15,15,3,0,2,2,0,2,2,3,5,0,5,0,884,884,1,0,1,0,884,464,0,1348,1,0,1,0,3,1,2,5,0,1,3,5,1960,2,1,216,2,2,2,0,0,208,0,0,0,4,4,0,0,5,2009,0,0
0.24732676,1204,20,6,75,9750,1,0,0,0,0,0,0,5,2,2,0,0,7,5,2000,2001,1,1,14,14,1,171,1,2,2,1,2,3,5,0,5,0,1630,1630,1,0,1,0,1630,0,0,1630,0,0,2,0,3,1,1,6,0,1,2,1,2000,2,2,451,2,2,0,74,234,0,0,0,0,4,4,0,0,10,2009,0,0
0.164699347,1205,20,6,78,10140,1,0,0,0,0,0,0,16,2,2,0,0,5,6,1975,1975,1,1,6,6,3,0,2,2,1,1,2,3,1,788,5,0,268,1056,1,0,1,0,1074,0,0,1074,1,0,1,1,3,1,2,6,0,0,5,1,1975,1,2,495,2,2,0,0,88,0,0,0,0,4,1,0,0,7,2006,0,0
0.329120955,1206,20,6,90,14684,1,0,1,0,0,3,0,20,2,2,0,0,7,7,1990,1991,3,1,6,6,1,234,1,2,1,1,2,2,1,485,2,177,1496,2158,1,1,1,0,2196,0,0,2196,0,0,2,0,3,1,1,7,0,1,2,1,1990,1,3,701,2,2,0,84,70,0,0,0,0,4,4,0,0,6,2009,0,0
0.100124983,1207,20,5,0,8900,1,0,0,0,0,0,0,20,2,2,0,0,4,4,1966,1966,1,1,6,6,3,0,2,2,1,2,2,3,3,1056,5,0,0,1056,1,2,1,0,1056,0,0,1056,1,0,1,0,2,1,2,5,0,0,5,5,1966,2,1,384,2,2,0,0,42,0,0,0,0,4,1,0,0,11,2006,0,0
0.229273712,1208,20,6,70,9135,1,0,0,0,0,0,0,5,2,2,0,0,6,5,2003,2003,1,1,14,14,1,120,1,2,2,1,2,1,0,340,5,0,1342,1682,1,0,1,0,1700,0,0,1700,1,0,2,0,3,1,1,7,0,0,5,1,2003,1,2,544,2,2,0,192,23,0,0,0,0,4,4,0,0,5,2006,0,0
0.145951951,1209,20,6,70,7763,1,0,0,0,0,0,0,12,2,2,0,0,5,7,1962,1980,1,1,8,8,3,0,2,1,1,2,2,3,3,504,2,108,319,931,1,2,1,0,1283,0,0,1283,1,0,1,0,3,1,2,6,0,0,5,5,1980,2,2,506,2,2,0,0,0,0,0,0,0,4,4,0,0,10,2008,0,0
0.354256353,1210,20,6,85,10182,1,0,1,0,0,3,0,21,3,2,0,0,8,5,2006,2006,3,1,14,14,4,420,1,2,2,0,2,2,0,1220,5,0,440,1660,1,0,1,0,1660,0,0,1660,1,0,2,0,3,1,1,8,0,1,1,1,2006,1,2,500,2,2,0,322,50,0,0,0,0,4,4,0,0,5,2006,3,5
0.213998056,1211,60,6,70,11218,1,0,0,0,0,0,0,20,2,2,0,3,6,5,1992,1992,1,1,15,15,3,0,1,2,2,1,2,3,5,0,5,0,1055,1055,1,0,1,0,1055,790,0,1845,0,0,2,1,3,1,1,8,0,1,2,1,1992,1,2,462,2,2,0,635,104,0,0,0,0,4,0,3,400,5,2010,0,0
0.179280655,1212,50,6,152,12134,1,0,1,1,0,0,1,8,2,2,0,1,8,7,1988,2005,1,1,15,15,3,0,1,2,5,1,2,1,0,427,5,0,132,559,1,1,1,0,1080,672,0,1752,0,0,2,0,4,1,2,8,0,0,5,2,1988,1,2,492,2,2,0,325,12,0,0,0,0,4,4,0,0,6,2010,0,0
0.108457159,1213,30,6,50,9340,1,0,0,0,0,0,0,7,2,2,0,0,4,6,1941,1950,3,1,8,8,3,0,2,2,1,2,2,3,3,344,5,0,328,672,1,2,1,0,672,0,0,672,1,0,1,0,2,1,2,4,0,0,5,1,1941,2,1,234,2,2,2,0,113,0,0,0,0,4,4,0,0,8,2009,0,0
0.152895431,1214,80,6,0,10246,1,0,1,0,0,3,0,19,2,2,0,7,4,9,1965,2001,1,1,14,14,3,0,2,1,1,2,1,1,0,648,5,0,0,648,1,0,1,0,960,0,0,960,1,1,0,0,0,1,2,3,0,0,5,1,1965,2,1,364,2,2,0,88,0,0,0,0,0,4,4,0,0,5,2006,0,0
0.138314123,1215,85,6,69,10205,1,0,1,0,0,0,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,3,0,2,2,1,2,2,1,2,784,5,0,141,925,1,2,1,0,999,0,0,999,1,0,1,0,3,1,2,6,0,0,5,1,1962,2,1,300,2,2,0,150,72,0,0,0,0,4,4,0,0,5,2006,0,0
0.125121511,1216,20,6,99,7094,1,0,1,0,0,0,0,19,2,2,0,0,5,5,1966,1966,1,1,14,14,3,0,2,2,1,2,2,3,3,180,4,374,340,894,1,2,1,0,894,0,0,894,0,0,1,0,3,1,2,5,0,0,5,5,1966,1,1,384,2,2,0,0,0,0,0,0,0,4,1,0,0,5,2007,0,0
0.107068463,1217,90,8,68,8930,1,0,0,0,0,0,0,19,7,2,2,1,6,5,1978,1978,1,1,14,14,3,0,2,2,3,5,5,4,6,0,6,0,0,0,1,2,1,0,1318,584,0,1902,0,0,2,0,4,2,2,8,0,0,5,1,1978,2,2,539,2,2,0,0,0,0,0,0,0,4,4,0,0,4,2010,0,0
0.270179142,1218,20,3,72,8640,1,0,0,0,0,0,0,21,2,2,0,0,8,5,2009,2009,1,1,5,5,4,72,1,2,2,1,2,2,0,936,5,0,364,1300,1,0,1,0,1314,0,0,1314,1,0,2,0,3,1,1,6,0,0,5,1,2009,1,2,552,2,2,0,135,112,0,0,0,0,4,4,0,0,9,2009,3,5
0.063324538,1219,50,8,52,6240,1,0,0,0,0,0,0,3,2,2,0,1,4,5,1947,1950,1,1,0,0,3,0,2,2,3,5,5,4,6,0,6,0,0,0,1,1,0,0,672,240,0,912,0,0,1,0,2,1,2,3,0,0,5,6,0,3,0,0,5,5,2,0,0,0,0,0,0,4,4,0,0,7,2006,0,0
0.078600194,1220,160,8,21,1680,1,0,0,0,0,0,0,2,2,2,4,3,6,5,1971,1971,1,1,5,5,1,236,2,2,1,2,2,3,5,0,5,0,672,672,1,2,1,0,672,546,0,1218,0,0,1,1,3,1,2,7,0,0,5,6,0,3,0,0,5,5,2,201,0,0,0,0,0,4,4,0,0,4,2006,0,1
0.111234551,1221,20,6,66,7800,1,0,1,0,0,0,0,12,2,2,0,0,5,5,1964,1964,1,1,15,15,3,0,2,2,1,2,2,3,3,312,4,600,0,912,1,2,1,0,912,0,0,912,0,0,1,0,2,1,2,5,0,0,5,1,1964,2,1,288,2,2,0,0,0,0,0,0,0,4,4,0,0,11,2006,0,1
0.137619775,1222,20,6,55,8250,1,0,0,0,0,0,0,19,1,2,0,0,5,5,1968,1968,3,1,6,6,3,0,2,2,1,2,2,3,2,250,4,492,210,952,1,0,1,0,1211,0,0,1211,0,0,1,0,3,1,2,5,0,1,2,1,1968,2,1,322,2,2,0,0,63,0,0,0,0,4,4,0,0,8,2008,0,0
0.150118039,1223,50,6,78,10496,1,0,0,0,0,0,0,12,0,2,0,1,6,6,1949,1950,1,1,15,15,1,320,2,2,1,2,2,2,3,196,5,0,844,1040,1,0,1,0,1168,678,0,1846,0,0,2,0,3,1,2,7,0,1,1,1,1949,2,1,315,2,2,0,0,0,0,0,0,0,4,2,0,0,1,2007,0,0
0.143035689,1224,20,6,89,10680,1,0,0,0,0,0,0,12,2,2,0,0,5,3,1951,1951,3,1,15,15,1,44,2,2,1,2,3,3,4,756,5,0,1380,2136,1,2,0,1,2136,0,0,2136,0,0,2,0,4,1,2,7,3,0,5,5,1951,2,2,528,2,2,0,0,30,0,0,0,0,4,1,0,0,10,2006,0,0
0.207054576,1225,60,6,60,15384,1,0,1,0,0,0,0,8,4,2,0,3,7,5,2004,2005,1,1,14,14,3,0,1,2,2,1,2,1,0,724,5,0,64,788,1,0,1,0,788,702,0,1490,1,0,2,1,3,1,1,8,0,1,1,1,2004,0,2,388,2,2,0,100,75,0,0,0,0,4,4,0,0,2,2008,0,0
0.152895431,1226,80,6,65,10482,1,0,0,0,0,0,0,12,2,2,0,7,6,8,1958,1958,3,1,14,14,1,63,2,1,1,2,2,1,0,507,5,0,81,588,1,0,1,0,1138,0,0,1138,0,1,1,0,3,1,2,6,0,0,5,1,1958,1,1,264,2,2,0,224,0,0,0,0,0,4,3,0,0,6,2007,0,0
0.248715456,1227,60,6,86,14598,1,0,1,0,0,3,0,21,1,2,0,3,6,5,2007,2007,1,1,14,14,4,74,1,2,2,1,2,2,5,0,5,0,894,894,1,0,1,0,894,1039,0,1933,0,0,2,1,4,1,1,9,0,1,1,3,2007,0,3,668,2,2,0,100,18,0,0,0,0,4,4,0,0,1,2008,0,0
0.155672823,1228,20,6,72,8872,1,0,0,0,0,2,0,12,2,2,0,0,5,8,1965,2008,1,1,14,14,1,300,2,2,1,2,2,3,1,595,5,0,317,912,1,0,1,0,912,0,0,912,1,0,1,0,2,1,1,5,0,0,5,5,1992,2,2,576,2,2,0,0,240,0,0,0,0,4,4,0,0,12,2008,0,0
0.461594223,1229,120,6,65,8769,1,0,0,0,0,2,0,15,2,2,3,0,9,5,2008,2008,3,1,8,8,1,766,0,2,2,0,2,3,0,1540,5,0,162,1702,1,0,1,0,1702,0,0,1702,1,0,1,1,1,1,0,7,0,1,1,1,2008,0,3,1052,2,2,0,0,72,0,0,224,0,4,4,0,0,10,2008,3,5
0.127898903,1230,80,6,70,7910,1,0,0,0,0,0,0,12,2,2,0,7,5,5,1960,1960,3,1,3,6,3,0,2,2,1,2,2,3,1,666,5,0,409,1075,1,1,1,0,1507,0,0,1507,0,0,2,0,4,1,2,7,4,0,5,2,1960,2,1,404,2,2,0,0,0,0,0,0,0,4,2,0,0,8,2008,0,0
0.215386752,1231,90,6,0,18890,1,0,1,0,0,0,0,19,1,8,2,1,5,5,1977,1977,5,1,10,10,3,1,2,2,1,1,2,3,0,498,3,211,652,1361,1,0,1,0,1361,1259,0,2620,0,0,2,2,4,2,2,12,0,1,2,3,1977,1,2,600,2,2,2,155,24,145,0,0,0,4,4,1,8300,8,2007,0,0
0.135536731,1232,90,6,70,7728,1,0,0,0,0,0,0,12,2,2,2,7,5,6,1962,1962,3,1,15,15,1,120,2,2,1,2,2,1,1,803,5,0,303,1106,1,2,1,0,1190,0,0,1190,1,0,1,0,3,1,2,6,0,0,5,1,1962,2,2,540,2,2,0,0,18,0,0,0,0,4,2,0,0,5,2006,0,0
0.092903763,1233,90,6,70,9842,1,0,0,0,0,1,0,12,2,2,2,0,4,5,1962,1962,1,1,6,6,3,0,2,2,3,5,5,4,6,0,6,0,0,0,1,2,1,0,1224,0,0,1224,0,0,2,0,2,2,2,6,0,0,5,4,1962,2,2,462,2,2,0,0,0,0,0,0,0,4,4,0,0,3,2007,0,0
0.148729343,1234,20,6,0,12160,1,0,1,0,0,0,0,12,2,2,0,0,5,5,1959,1959,3,1,10,10,1,180,2,2,1,2,2,3,3,1000,5,0,188,1188,1,3,1,0,1188,0,0,1188,1,0,1,0,3,1,2,6,0,0,5,1,1959,1,2,531,2,2,0,0,0,0,0,0,0,4,1,0,0,5,2010,4,1
0.132064991,1235,70,5,55,8525,1,0,0,1,0,0,0,18,2,2,0,3,5,6,1911,1950,1,1,8,8,3,0,2,2,2,2,2,1,5,0,5,0,940,940,1,2,0,1,1024,940,0,1964,0,0,1,1,4,1,2,7,0,0,5,6,0,3,0,0,5,5,2,0,192,0,0,0,0,4,4,0,0,11,2008,0,1
0.144406332,1236,70,6,96,13132,1,0,0,0,0,0,0,6,2,2,0,3,5,5,1914,1950,1,1,15,15,3,0,2,2,0,1,2,2,5,0,5,0,747,747,1,1,1,2,892,892,0,1784,0,0,1,1,4,1,2,9,0,0,5,5,1914,2,1,180,3,3,2,203,40,0,0,0,0,4,4,0,0,7,2006,0,0
0.19525066,1237,160,6,36,2628,1,0,0,0,0,0,0,15,2,2,4,3,7,5,2003,2003,1,1,14,16,4,106,1,2,2,1,2,3,5,0,5,0,764,764,1,0,1,0,764,862,0,1626,0,0,2,1,2,1,1,6,0,0,5,3,2003,1,2,474,2,2,0,0,27,0,0,0,0,4,4,0,0,6,2010,0,0
0.222330232,1238,60,6,41,12393,1,0,2,0,0,1,0,5,2,2,0,3,7,5,2004,2005,1,1,14,14,3,0,1,2,2,1,2,3,5,0,5,0,847,847,1,0,1,0,847,1101,0,1948,0,0,2,1,4,1,1,8,0,1,1,3,2004,0,2,434,2,2,0,100,48,0,0,0,0,4,4,0,0,9,2006,0,0
0.149423691,1239,20,6,63,13072,1,0,0,0,0,0,0,20,7,2,0,0,6,5,2005,2005,1,1,14,14,3,0,1,2,2,1,2,3,5,0,5,0,1141,1141,1,0,1,0,1141,0,0,1141,0,0,1,1,3,1,2,6,0,0,5,5,2005,2,2,484,2,2,0,0,0,0,0,0,0,4,4,0,0,3,2006,0,1
0.320788779,1240,20,6,64,9037,1,0,1,2,0,0,0,23,2,2,0,0,8,5,2006,2006,3,1,14,14,1,32,1,2,2,1,2,1,0,428,5,0,1048,1476,1,0,1,0,1484,0,0,1484,0,0,2,0,2,1,0,6,0,1,1,1,2006,1,2,472,2,2,0,120,33,0,0,0,0,4,4,0,0,12,2007,0,0
0.263852243,1241,60,6,65,8158,1,0,0,0,0,0,0,5,2,2,0,3,7,5,2003,2003,1,1,14,14,1,252,1,2,2,1,2,3,0,550,5,0,334,884,1,0,1,0,884,884,0,1768,1,0,2,1,3,1,1,8,0,0,5,1,2003,1,2,543,2,2,0,0,63,0,0,0,0,4,4,0,0,7,2008,0,0
0.296386613,1242,20,6,83,9849,1,0,0,0,0,0,0,21,2,2,0,0,7,6,2007,2007,3,1,14,14,4,0,1,2,2,1,2,1,5,0,5,0,1689,1689,1,0,1,0,1689,0,0,1689,0,0,2,0,3,1,1,7,0,0,5,1,2007,1,3,954,2,2,0,0,56,0,0,0,0,4,4,0,0,6,2007,3,5
0.187612832,1243,85,6,85,10625,1,0,0,0,0,0,0,16,2,2,0,6,7,6,1974,1974,1,1,10,10,1,81,2,2,1,1,2,0,0,885,4,168,0,1053,1,2,1,0,1173,0,0,1173,1,0,2,0,3,1,1,6,0,2,2,1,1974,1,2,528,2,2,0,0,120,0,0,0,0,4,1,0,0,1,2010,0,4
0.597278156,1244,20,6,107,13891,1,0,0,0,0,0,0,15,2,2,0,0,10,5,2006,2006,1,1,14,14,5,-1,0,2,2,0,1,0,0,1386,5,0,690,2076,1,0,1,0,2076,0,0,2076,1,0,2,1,2,1,0,7,0,1,1,1,2006,0,3,850,2,2,0,216,229,0,0,0,0,4,4,0,0,9,2006,3,5
0.270934592,1245,70,6,0,11435,1,0,1,2,0,2,1,6,2,2,0,3,8,7,1929,1950,1,1,3,13,3,0,2,2,2,1,2,3,5,0,5,0,792,792,1,3,1,0,792,725,0,1517,0,0,1,0,3,1,1,7,0,2,1,5,1931,2,2,400,2,2,0,0,0,0,0,0,0,4,4,0,0,6,2006,0,0
0.1987224,1246,80,6,78,12090,1,0,0,0,0,0,0,16,2,2,0,7,6,7,1984,2003,3,1,14,14,1,74,2,2,1,1,2,3,5,0,5,0,585,585,1,0,1,0,1140,728,0,1868,0,0,3,1,3,1,2,7,0,1,2,3,1984,0,2,477,2,2,0,268,112,0,0,147,0,4,4,0,0,1,2007,0,1
0.210526316,1247,60,3,65,8125,1,0,0,0,0,0,0,21,2,2,0,3,7,5,2005,2006,1,1,14,14,3,0,1,2,2,1,2,3,5,0,5,0,756,756,1,0,1,0,756,797,0,1553,0,0,2,1,3,1,1,6,0,0,5,1,2005,1,2,615,2,2,0,0,45,0,0,0,0,4,4,0,0,3,2006,3,5
0.187473962,1248,80,6,0,12328,1,0,1,0,0,0,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,1,335,2,2,1,2,2,1,0,539,5,0,473,1012,1,2,1,0,1034,0,0,1034,1,0,1,0,3,1,2,6,0,0,5,1,1976,2,3,888,2,2,0,0,0,0,0,0,0,4,4,0,0,5,2010,0,0
0.131370643,1249,75,8,60,9600,1,1,0,0,0,0,0,17,2,2,0,5,6,5,1917,1950,1,1,0,0,3,0,2,2,0,1,2,3,3,319,5,0,416,735,4,3,0,0,1134,924,0,2058,0,0,1,1,3,1,2,8,0,1,1,5,1950,2,2,396,3,3,1,0,0,259,0,0,0,4,4,0,0,4,2008,0,0
0.116789335,1250,20,6,60,7200,1,0,0,0,0,0,0,12,2,2,0,0,5,7,1950,1950,1,1,8,8,3,0,2,2,1,2,2,3,2,534,3,96,246,876,1,2,1,0,988,0,0,988,0,0,1,0,3,1,2,6,0,0,5,1,1950,2,1,276,2,2,0,0,80,0,0,0,0,4,4,0,0,5,2007,0,0
0.290376337,1251,20,6,93,11160,1,0,0,0,0,2,0,12,2,2,0,0,7,5,1968,1968,3,1,3,4,3,0,1,2,1,2,2,3,1,1065,5,0,1045,2110,1,0,1,0,2110,0,0,2110,1,0,2,1,3,1,0,8,0,2,2,1,1968,0,2,522,2,2,0,0,0,0,0,0,0,4,4,0,0,4,2010,0,0
0.19004305,1252,120,6,0,3136,1,0,1,0,0,2,0,15,2,2,3,0,7,5,2003,2003,1,1,14,16,4,163,1,2,2,1,2,3,5,0,5,0,1405,1405,1,0,1,0,1405,0,0,1405,0,0,2,0,2,1,1,6,0,1,1,1,2003,1,2,478,2,2,0,148,36,0,0,0,0,4,4,0,0,3,2006,0,0
0.132064991,1253,20,6,62,9858,1,0,0,0,0,0,0,11,2,2,0,0,5,6,1968,1968,1,1,6,6,3,0,2,2,1,2,2,3,2,510,5,0,354,864,1,2,1,0,874,0,0,874,1,0,1,0,3,1,2,5,0,0,5,1,1968,1,1,288,2,2,0,33,0,0,0,0,0,4,2,3,600,11,2009,0,0
0.359811137,1254,60,6,0,17542,1,0,1,0,0,0,0,24,2,2,0,3,7,7,1974,2003,1,1,15,15,3,0,1,2,1,2,2,0,4,125,1,1031,36,1192,1,2,1,0,1516,651,0,2167,1,0,2,1,3,1,1,9,0,2,1,1,1974,1,2,518,2,2,0,220,47,0,0,0,0,4,1,0,0,7,2007,0,0
0.18122483,1255,60,6,60,6931,1,0,0,0,0,0,0,7,2,2,0,3,7,5,2003,2004,1,1,14,14,4,92,1,2,2,1,2,3,5,0,5,0,746,746,1,0,1,0,760,896,0,1656,0,0,2,1,3,1,1,7,0,1,1,3,2003,0,2,397,2,2,0,178,128,0,0,0,0,4,4,0,0,7,2008,0,0
0.128593251,1256,50,8,52,6240,1,0,0,0,0,0,0,3,2,2,0,1,6,6,1931,1950,1,1,15,15,3,0,2,2,0,2,3,3,4,425,5,0,459,884,1,2,1,1,959,408,0,1367,0,0,1,0,3,1,2,6,0,1,1,5,1978,2,1,560,2,2,0,0,0,0,0,120,0,4,4,0,0,11,2007,0,0
0.370226357,1257,20,6,91,14303,1,0,1,0,0,2,0,13,2,2,0,0,8,5,1994,1994,3,1,6,6,1,554,1,2,2,1,2,0,0,1314,5,0,672,1986,1,0,1,0,1987,0,0,1987,1,0,2,0,2,1,1,7,0,1,2,1,1994,0,2,691,2,2,0,262,36,0,0,0,0,4,4,0,0,8,2008,0,0
0.090265241,1258,30,6,56,4060,1,0,0,0,0,2,0,7,1,2,0,0,5,8,1922,1950,1,1,15,15,3,0,2,2,2,3,2,3,5,0,5,0,864,864,1,0,1,0,864,0,0,864,0,0,1,0,2,1,2,4,0,0,5,6,0,3,0,0,5,5,0,0,96,0,0,0,0,4,4,0,0,7,2009,0,0
