BEDROOMS,BATHROOMS,SQFT_LIVING,SQFT_LOT,FLOORS,WATERFRONT,VIEW,CONDITION,GRADE,SQFT_ABOVE,SQFT_BASEMENT,YR_BUILT,YR_RENOVATED,ZIPCODE,LAT,LONG,SQFT_LIVING15,SQFT_LOT15,PRICE
0.0909091,0.4,0.144645,0.000520341,0.4,0,0,0.75,0.636364,0.153137,0.0772059,0.913043,0,0.611111,0.734597,0.171092,0.310042,0.0012854,0.5521
0.0909091,0.4,0.230876,0.000886216,0.8,0,0,0.5,0.727273,0.243542,0.125,0.947826,0,0.0151515,0.726878,0.263285,0.36058,0.00170008,0.785
0.151515,0.433333,0.38943,0.00396707,0.4,0,0,0.5,0.727273,0.516605,0,0.973913,0,0.277778,0.571818,0.268272,0.457262,0.0084418,0.615
0.0909091,0.333333,0.230876,0.00200201,0.4,0,0,0.5,0.545455,0.306273,0,0.982609,0,0.207071,0.326363,0.362955,0.340804,0.00364598,0.309
0.0909091,0.266667,0.113769,0.000368298,0.8,0,0,0.5,0.545455,0.150923,0,0.947826,0,0.575758,0.868906,0.166941,0.194682,0.000691518,0.3695
0.121212,0.3,0.264256,0.00201716,0.4,0,0,0.5,0.545455,0.350554,0,0.921739,0,0.292929,0.531124,0.297339,0.39354,0.00382402,0.391
0.0909091,0.233333,0.180807,0.000485814,0.4,0,0,0.5,0.636364,0.142066,0.194853,0.991304,0,0.722222,0.6746,0.186877,0.248517,0.00545518,0.465
0.121212,0.366667,0.378303,0.00405551,0.4,0,0,0.5,0.727273,0.501845,0,0.991304,0,0.161616,0.867464,0.28322,0.57372,0.00754007,0.87995
0.0909091,0.266667,0.144645,0.000316203,0.4,0,0,0.5,0.636364,0.142066,0.0992647,0.991304,0,0.681818,0.637447,0.113782,0.228741,0.00204124,0.372
0.0909091,0.333333,0.175243,0.00184694,0.4,0,0,0.5,0.545455,0.232472,0,0.965217,0,0.00505051,0.316711,0.255814,0.372665,0.00316007,0.259
0.0606061,0.2,0.13491,0.000639069,0.4,0,0,0.5,0.545455,0.178967,0,0.878261,0,0.722222,0.7005,0.186047,0.1804,0.00125093,0.374
0.121212,0.333333,0.314325,0.00295304,0.4,0,0,0.5,0.636364,0.416974,0,0.878261,0,0.323232,0.610584,0.535714,0.538563,0.00626961,0.561
0.0909091,0.333333,0.140473,0.000491265,0.8,0,0,0.5,0.636364,0.186347,0,0.930435,0,0.515152,0.811971,0.138705,0.230938,0.00530585,0.61
0.0909091,0.4,0.269819,0.000537303,0.6,0,0,0.5,0.636364,0.287823,0.139706,0.991304,0,0.131313,0.625225,0.416944,0.415513,0.000868417,0.635
0.030303,0.2,0.122392,0.000566984,0.4,0,0,0.5,0.636364,0.143911,0.0367647,0.930435,0,0.631313,0.632784,0.12209,0.211162,0.00123945,0.235
0.121212,0.466667,0.539638,0.00242543,0.4,0,0,0.5,0.727273,0.592251,0.246324,0.930435,0,0.358586,0.991956,0.296508,0.683586,0.00499685,0.6233
0.0909091,0.266667,0.193324,0.00286279,0,0,0,0.5,0.545455,0.256458,0,0.930435,0,0.323232,0.586618,0.540701,0.446276,0.0071587,0.4125
0.121212,0.433333,0.357997,0.00455223,0.8,0,0,0.5,0.636364,0.474908,0,0.991304,0,0.146465,0.351778,0.274083,0.443859,0.00957212,0.38
0.0909091,0.3,0.18637,0.00199717,0.4,0,0,0.5,0.545455,0.247232,0,0.913043,0,0.141414,0.631496,0.431893,0.27049,0.00309805,0.497
0.121212,0.333333,0.337413,0.00444017,0.4,0,0,0.5,0.727273,0.447601,0,0.991304,0,0.146465,0.315429,0.267442,0.479235,0.0158486,0.452
0.0909091,0.333333,0.20306,0.00215406,0.4,0,0,0.5,0.545455,0.269373,0,0.982609,0,0.186869,0.327811,0.393689,0.310042,0.00395038,0.312
0.151515,0.4,0.407928,0.00354426,0.4,0,0,0.5,0.727273,0.541144,0,0.991304,0,0.207071,0.326363,0.295678,0.347176,0.021112,0.46995
0.151515,0.333333,0.32128,0.00228005,0.4,0,0,0.5,0.727273,0.426199,0,0.991304,0,0.681818,0.619273,0.107142,0.268293,0.0049957,0.775
0.121212,0.366667,0.421419,0.00492659,0.4,0,0,0.5,0.636364,0.559041,0,0.991304,0,0.666667,0.958988,0.153653,0.382553,0.0092769,0.67999
0.121212,0.266667,0.147427,0.000255628,0.8,0,0,0.5,0.545455,0.195572,0,0.93913,0,0.131313,0.617984,0.409467,0.217754,0.000334272,0.28879
0.151515,0.333333,0.433936,0.0025478,0.4,0,0,0.5,0.727273,0.575646,0,0.930435,0,0.0252525,0.627311,0.27824,0.529774,0.00514388,0.8
0.0909091,0.333333,0.178303,0.00210802,0.4,0,0,0.5,0.636364,0.236531,0,0.982609,0,0.459596,0.16986,0.266612,0.265656,0.00519672,0.299
0.121212,0.333333,0.279555,0.00239999,0.4,0,0,0.5,0.545455,0.370849,0,0.982609,0,0.207071,0.328136,0.362955,0.41771,0.00364598,0.332
0.030303,0.2,0.102921,0.00327288,0,0,0,0.5,0.636364,0.136531,0,0.347826,0,0.525253,0.819365,0.177739,0.494617,0.0049957,0.525
0.0909091,0.233333,0.162448,0.000204744,0.4,0,0,0.5,0.636364,0.121771,0.186765,0.991304,0,0.722222,0.701463,0.187707,0.232696,0.0026983,0.62
0.121212,0.333333,0.264256,0.00386228,0.4,0,0,0.5,0.545455,0.350554,0,0.930435,0,0.323232,0.584206,0.539864,0.39354,0.00602953,0.452
0.121212,0.4,0.465925,0.00277192,0.4,0,0,0.5,0.636364,0.45203,0.330882,0.956522,0,0.590909,0.622329,0.206812,0.332015,0.0098076,0.63
0.121212,0.366667,0.347705,0.0044117,0.4,0,0,0.5,0.636364,0.461255,0,0.982609,0,0.222222,0.525013,0.62043,0.488025,0.00634887,0.485
0.121212,0.333333,0.32573,0.00217889,0.4,0,0,0.5,0.636364,0.432103,0,0.982609,0,0,0.300629,0.200165,0.36058,0.00521969,0.34995
0.121212,0.366667,0.364395,0.00352185,0.4,0,0,0.5,0.636364,0.483395,0,0.982609,0,0.222222,0.525498,0.62126,0.525379,0.00654874,0.49999
0.0606061,0.3,0.164117,0.000351942,0.4,0,0,0.5,0.636364,0.193727,0.0477941,0.913043,0,0.575758,0.837865,0.181059,0.235333,0.00106944,0.51
0.0909091,0.333333,0.280946,0.00254961,0.4,0,0,0.5,0.636364,0.372694,0,0.965217,0,0.136364,0.993244,0.234218,0.448473,0.00466372,0.494
0.0909091,0.333333,0.289291,0.0029276,0.4,0,0,0.5,0.636364,0.383764,0,0.947826,0,0.0909091,0.928744,0.451828,0.380356,0.00712079,0.4299
0.121212,0.366667,0.374131,0.00563653,0,0,0,0.5,0.636364,0.298893,0.393382,0.930435,0,0.277778,0.565228,0.288207,0.479235,0.013302,0.505
0.121212,0.266667,0.21975,0.00365329,0,0,0.75,0.5,0.545455,0.291513,0,0.947826,0,0.106061,0.0603221,0.450168,0.413316,0.00537592,0.272
0.0909091,0.333333,0.205841,0.000723269,0.8,0,0,0.5,0.636364,0.273063,0,0.973913,0,0.515152,0.799902,0.142025,0.290266,0.00311183,0.6715
0.121212,0.466667,0.447844,0.00574859,0.4,0,0,0.5,0.818182,0.594096,0,0.878261,0,0.323232,0.619752,0.534054,0.835201,0.0106645,0.72995
0.121212,0.333333,0.415994,0.00292821,0.4,0,0,0.5,0.727273,0.551845,0,0.991304,0,0.459596,0.275699,0.295678,0.483191,0.00478319,0.471835
0.0909091,0.266667,0.191933,0.00237334,0,0,0,0.5,0.545455,0.254613,0,0.991304,0,0.106061,0.062574,0.452658,0.279279,0.00448797,0.24995
0.151515,0.466667,0.343533,0.00201473,0.6,0,0,0.5,0.636364,0.45572,0,0.982609,0,0.277778,0.561043,0.289868,0.518787,0.00452128,0.42495
0.121212,0.333333,0.375522,0.00448742,0.4,0,0,0.5,0.727273,0.498155,0,0.965217,0,0.0454545,0.254143,0.411127,0.529774,0.00775373,0.44
0.121212,0.466667,0.400556,0.002022,0.4,0,0,0.5,0.636364,0.413284,0.235294,0.93913,0,0.292929,0.561368,0.302326,0.492419,0.0036678,0.495
0.121212,0.333333,0.449235,0.00378777,0.6,0,0,0.5,0.727273,0.435424,0.319853,0.921739,0,0.681818,0.604473,0.106311,0.556141,0.0066705,0.87
0.0606061,0.4,0.189152,0.000266531,0.8,0,0,0.5,0.636364,0.195572,0.110294,1,0,0.515152,0.812609,0.143685,0.274885,0.0026983,0.559
0.121212,0.366667,0.329068,0.0125239,0.4,0,0,0.5,0.727273,0.436531,0,0.991304,0,0,0.257843,0.205145,0.321028,0.0182172,0.495
0.0909091,0.333333,0.269819,0.00262291,0.4,0,0,0.5,0.636364,0.357934,0,0.991304,0,0.666667,0.922632,0.153653,0.402329,0.00443628,0.722
0.0909091,0.333333,0.276773,0.0012006,0.4,0,0,0.5,0.636364,0.293358,0.147059,0.921739,0,0.131313,0.612033,0.370433,0.413316,0.00248234,0.5675
0.121212,0.333333,0.348818,0.00276526,0.4,0,0,0.5,0.727273,0.462731,0,0.965217,0,0.459596,0.281325,0.275749,0.462096,0.00580783,0.44
0.121212,0.333333,0.293185,0.00331226,0.4,0,0,0.5,0.636364,0.38893,0,0.93913,0,0.272727,0.476276,0.261625,0.433092,0.00613061,0.4
0.121212,0.333333,0.286509,0.00196264,0.4,0,0,0.5,0.636364,0.380074,0,0.991304,0,0.292929,0.519061,0.328902,0.481433,0.00400322,0.459995
0.151515,0.366667,0.294854,0.00271559,0,0,0,0.5,0.545455,0.206642,0.367647,0.93913,0,0.590909,0.601417,0.203485,0.261701,0.00499914,0.365
0.0909091,0.3,0.179416,0.000242301,0.8,0,0,0.5,0.636364,0.238007,0,1,0,0.530303,0.646455,0.129567,0.186992,0.000573202,0.38995
0.0909091,0.433333,0.161335,0.000525187,0.4,0,0,0.5,0.636364,0.164207,0.0992647,0.982609,0,0.530303,0.642915,0.130397,0.230938,0.000628339,0.32
0.121212,0.333333,0.20306,0.0025799,0.4,0,0,0.5,0.545455,0.269373,0,0.947826,0,0.136364,0.972977,0.238369,0.259503,0.00463615,0.4155
0.0909091,0.333333,0.379694,0.00218071,0.4,0,0,0.5,0.727273,0.381919,0.242647,0.93913,0,0.631313,0.668329,0.12126,0.413316,0.00398484,0.775
0.0909091,0.4,0.201669,0.000351336,0.8,0,0,0.5,0.636364,0.267528,0,0.930435,0,0.535354,0.826924,0.106311,0.21336,0.000607663,0.59
0.0606061,0.3,0.265647,0.000922561,0.4,0,0,0.5,0.727273,0.271218,0.161765,0.930435,0,0.0151515,0.748593,0.264952,0.356185,0.0015002,0.95
0.121212,0.333333,0.219332,0.0089615,0.4,0,0,0.5,0.727273,0.290959,0,0.982609,0,0.146465,0.316073,0.266612,0.487146,0.00849694,0.37895
0.0606061,0.2,0.10153,0.000327106,0.8,0,0,0.5,0.636364,0.134686,0,0.93913,0,0.515152,0.843172,0.142025,0.206768,0.000877607,0.44175
0.121212,0.366667,0.303894,0.00210802,0.4,0,0,0.5,0.545455,0.403137,0,0.991304,0,0.00505051,0.304169,0.257474,0.456163,0.003847,0.3359
0.0606061,0.233333,0.114047,0.000759008,0.4,0,0,0.5,0.636364,0.151292,0,0.991304,0,0.540404,0.657555,0.187707,0.224346,0.00253174,0.2298
0.0909091,0.333333,0.223922,0.000447045,0.6,0,0,0.5,0.545455,0.260148,0.0735294,0.930435,0,0.59596,0.789127,0.133718,0.30345,0.00140831,0.645
0.0909091,0.433333,0.176634,0.000499746,0.4,0,0,0.5,0.636364,0.178967,0.110294,0.947826,0,0.631313,0.655947,0.1196,0.255109,0.00476596,0.448
0.121212,0.333333,0.308762,0.00297788,0.4,0,0,0.5,0.636364,0.409594,0,0.965217,0,0.262626,0.858132,0.417775,0.466051,0.00549653,0.706
0.121212,0.633333,0.536857,0.00350307,0.8,0,0,0.5,0.727273,0.712177,0,0.991304,0,0.257576,0.882743,0.328902,0.69677,0.00647178,0.98899
0.0909091,0.4,0.190542,0.000805045,0.8,0,0,0.5,0.727273,0.252768,0,0.982609,0,0.515152,0.818727,0.137875,0.277082,0.00304291,0.716
0.0606061,0.2,0.111266,0.000198081,0.8,0,0,0.5,0.636364,0.147601,0,0.947826,0,0.666667,0.91298,0.138705,0.151835,0.000536443,0.319
0.121212,0.333333,0.225869,0.00166703,0.4,0,0,0.5,0.636364,0.299631,0,0.947826,0,0.272727,0.440405,0.274083,0.288947,0.00298547,0.3
0.121212,0.433333,0.33936,0.0324041,0,0,0,0.5,0.727273,0.234317,0.430147,0.930435,0,0.292929,0.57488,0.3397,0.512195,0.127073,0.625
0.0909091,0.366667,0.303199,0.00186572,0.4,0,0,0.5,0.727273,0.402214,0,0.930435,0,0.141414,0.618788,0.436043,0.477038,0.00338752,0.773
0.151515,0.333333,0.285118,0.00311963,0.4,0,0,0.5,0.545455,0.378229,0,0.947826,0,0.292929,0.539488,0.304816,0.39354,0.00484522,0.392
0.121212,0.466667,0.329624,0.00313174,0.4,0,0,0.5,0.636364,0.300738,0.272059,0.991304,0,0.292929,0.517294,0.329732,0.564931,0.0057883,0.549995
0.0909091,0.333333,0.294854,0.00250539,0.4,0,0,0.5,0.545455,0.391144,0,0.947826,0,0.323232,0.586139,0.535714,0.441881,0.00481191,0.48
0.0909091,0.3,0.158554,0.00257869,0.4,0,0,0.5,0.545455,0.210332,0,0.956522,0,0.292929,0.532088,0.304816,0.272468,0.00367929,0.355
0.0606061,0.333333,0.178025,0.000453103,0.8,0,0,0.5,0.545455,0.236162,0,0.930435,0,0.530303,0.608173,0.127907,0.257306,0.000745507,0.2084
0.151515,0.366667,0.378303,0.00266471,0.4,0,0,0.5,0.727273,0.501845,0,0.991304,0,0.368687,0.725111,0.387872,0.622061,0.00547241,0.831548
0.121212,0.333333,0.184006,0.00231276,0.4,0,0,0.5,0.545455,0.244096,0,0.947826,0,0.207071,0.369952,0.296508,0.225884,0.0042387,0.2795
0.0909091,0.333333,0.290682,0.00287672,0.4,0,0,0.5,0.636364,0.385609,0,0.93913,0,0.277778,0.564099,0.271592,0.384751,0.00798232,0.445
0.151515,0.333333,0.317107,0.00571952,0.4,0,0,0.5,0.636364,0.420664,0,0.921739,0,0.0909091,0.919417,0.466776,0.547352,0.00967665,0.4925
0.121212,0.333333,0.314325,0.00283492,0.4,0,0,0.5,0.545455,0.416974,0,0.947826,0,0.292929,0.540457,0.303986,0.472643,0.00460514,0.435
0.0909091,0.3,0.144645,0.000271983,0.8,0,0,0.5,0.545455,0.191882,0,0.930435,0,0.626263,0.903654,0.188537,0.200176,0.00148182,0.325
0.0606061,0.2,0.121001,0.000453709,0.4,0,0,0.5,0.545455,0.125461,0.0698529,0.913043,0,0.515152,0.812131,0.152823,0.285871,0.0028706,0.453
0.151515,0.466667,0.410292,0.00387621,0.4,0,0,0.5,0.636364,0.45572,0.176471,0.991304,0,0.292929,0.517938,0.329732,0.564931,0.0057883,0.612995
0.121212,0.333333,0.336579,0.00528701,0.4,0,0,0.5,0.545455,0.446494,0,0.965217,0,0.323232,0.579862,0.534884,0.5078,0.0049957,0.54
0.0909091,0.133333,0.119611,0.0107097,0,0,0,1,0.545455,0.158672,0,0.513043,0,0.287879,0.434778,0.275749,0.288947,0.0201585,0.465
0.0909091,0.3,0.218359,0.000524582,0.8,0,0,0.5,0.727273,0.289668,0,0.991304,0,0.560606,0.773524,0.199335,0.281477,0.00279019,0.79995
0.0909091,0.3,0.137691,0.000603935,0.4,0,0,0.5,0.636364,0.145756,0.0735294,0.93913,0,0.535354,0.819046,0.125417,0.193584,0.00118316,0.495
0.0909091,0.333333,0.211405,0.000645127,0.8,0,0,0.5,0.545455,0.280443,0,0.991304,0,0.585859,0.868268,0.118769,0.255109,0.00107403,0.57995
0.0606061,0.3,0.132128,0.000121151,0.4,0,0,0.5,0.545455,0.158672,0.0330882,0.93913,0,0.131313,0.605277,0.371263,0.189189,0.000182643,0.331
0.121212,0.466667,0.162726,0.000261079,0.8,0,0,0.5,0.636364,0.215867,0,0.93913,0,0.575758,0.846388,0.1603,0.226544,0.00072483,0.58
0.0606061,0.333333,0.187761,0.000868043,0.4,0,0,0.5,0.818182,0.249077,0,0.991304,0,0.590909,0.656266,0.188537,0.312239,0.0022997,0.669
0.0909091,0.433333,0.140473,0.000487631,0.4,0,0,0.5,0.636364,0.145756,0.0808824,0.913043,0,0.515152,0.808271,0.143685,0.195781,0.000771927,0.5399
0.121212,0.333333,0.308762,0.00231943,0.4,0,0,0.5,0.636364,0.409594,0,0.956522,0,0.292929,0.54174,0.308966,0.463854,0.00420769,0.49
0.0909091,0.466667,0.336579,0.00179,0.4,0,0,0.5,0.636364,0.250923,0.389706,0.913043,0,0.131313,0.611229,0.371263,0.448473,0.00254552,0.627
0.121212,0.466667,0.407093,0.00210802,0.4,0,0,0.5,0.636364,0.423801,0.231618,0.93913,0,0.272727,0.470324,0.262455,0.570644,0.00547585,0.458
0.0909091,0.333333,0.189152,0.00267076,0.4,0,0,0.5,0.545455,0.226937,0.0477941,0.930435,0,0.540404,0.655463,0.183556,0.246319,0.00187927,0.44
0.0606061,0.333333,0.193324,0.000276829,0.8,0,0,0.5,0.727273,0.256458,0,0.947826,0,0.59596,0.765805,0.131227,0.281477,0.000374476,0.935
0.151515,0.466667,0.435327,0.00356364,0.4,0,0.5,0.5,0.636364,0.444649,0.264706,0.982609,0,0.323232,0.579543,0.535714,0.5078,0.00618805,0.641
0.0909091,0.366667,0.279555,0.00276829,0.4,0,0,0.5,0.636364,0.260148,0.220588,0.930435,0,0.530303,0.625863,0.132058,0.248517,0.00970537,0.452
0.121212,0.366667,0.378303,0.00383684,0.4,0,0.5,0.5,0.727273,0.420664,0.161765,0.973913,0,0.323232,0.580991,0.534054,0.314436,0.00264316,0.625
0.151515,0.466667,0.464534,0.00265986,0.4,0,0,0.5,0.727273,0.461255,0.308824,0.991304,0,0.166667,0.904133,0.301495,0.703362,0.00498651,0.83495
0.121212,0.333333,0.276773,0.00198687,0.4,0,0,0.5,0.545455,0.367159,0,0.921739,0,0.186869,0.326044,0.40116,0.490222,0.00389869,0.305
0.0909091,0.333333,0.38943,0.232678,0.4,0,0,0.5,0.636364,0.516605,0,0.930435,0,0.0909091,0.886762,0.491693,0.395737,0.335414,0.659
0.030303,0.133333,0.0361613,0.000459766,0.4,0,0,0.5,0.545455,0.0479705,0,0.93913,0,0.611111,0.740071,0.170262,0.233136,0.000843146,0.353
0.121212,0.433333,0.354659,0.00210802,0.4,0,0.75,0.5,0.727273,0.376384,0.1875,0.991304,0,0.540404,0.63857,0.187707,0.386948,0.00484292,0.535
0.121212,0.333333,0.394993,0.00625682,0.4,0,0,0.5,0.818182,0.523985,0,0.982609,0,0.161616,0.847516,0.276579,0.455065,0.00974098,0.999
0.0909091,0.333333,0.159944,0.000352548,0.8,0,0,0.5,0.636364,0.212177,0,0.947826,0,0.515152,0.87438,0.143685,0.228741,0.000899432,0.375
0.121212,0.466667,0.354659,0.00249388,0.8,0,0,0.5,0.636364,0.47048,0,0.93913,0,0.626263,0.880491,0.164451,0.292463,0.00531619,0.685
0.121212,0.333333,0.324478,0.00403674,0.4,0,0,0.5,0.636364,0.430443,0,0.973913,0,0.459596,0.165835,0.263285,0.353988,0.00492563,0.333
0.030303,0.133333,0.0139082,0.000896514,0,0,0,0.75,0.454545,0.0184502,0,0.173913,0,0.515152,0.865212,0.142855,0.206768,0.00511057,0.245
0.0606061,0.3,0.13491,0.000310145,0.4,0,0,0.5,0.545455,0.162362,0.0330882,0.93913,0,0.131313,0.605436,0.371263,0.184795,0.000181495,0.32995
0.0606061,0.133333,0.0840056,0.000625137,0.4,0,0,0.5,0.545455,0.111439,0,0.965217,0,0.575758,0.860868,0.171092,0.160844,0.00154041,0.403
0.121212,0.333333,0.428373,0.00267379,0.4,0,0,0.5,0.727273,0.568266,0,0.991304,0,0.186869,0.322184,0.412788,0.567128,0.00504854,0.55963
0.0909091,0.3,0.133519,0.000212619,0.8,0,0,0.5,0.636364,0.177122,0,0.930435,0,0.515152,0.860224,0.146176,0.186992,0.000582391,0.344
0.0909091,0.2,0.123783,0.00043069,0.8,0,0,0.5,0.545455,0.164207,0,0.93913,0,0.575758,0.850253,0.169432,0.193584,0.00311183,0.435
0.0606061,0.333333,0.171071,0.000646944,0.4,0,0,0.5,0.636364,0.175277,0.102941,0.930435,0,0.722222,0.686185,0.171092,0.277082,0.0061444,0.43
0.0909091,0.333333,0.23783,0.0024109,0.4,0,0,0.5,0.545455,0.315498,0,0.956522,0,0.292929,0.543347,0.307306,0.402329,0.0044225,0.417
0.151515,0.366667,0.401947,0.00529125,0.4,0,0,0.5,0.727273,0.53321,0,0.991304,0,0.368687,0.751649,0.411957,0.611075,0.00819138,0.89595
0.121212,0.366667,0.383866,0.00256233,0.4,0,0,0.5,0.636364,0.509225,0,0.991304,0,0.292929,0.53048,0.303986,0.512195,0.00554707,0.56395
0.0909091,0.2,0.318498,0.0284461,0,0,0,0.5,0.545455,0.197417,0.448529,0.46087,0,0.116162,0.607044,0.486712,0.299055,0.0545977,0.33222
0.0909091,0.333333,0.317107,0.00186572,0.6,0,0,0.5,0.727273,0.420664,0,0.930435,0,0.131313,0.619752,0.436043,0.477038,0.00338752,0.68
0.121212,0.466667,0.369958,0.00194871,0.4,0,0,0.5,0.818182,0.365314,0.25,0.973913,0,0.131313,0.603829,0.369603,0.479235,0.00336569,0.82575
0.0909091,0.333333,0.194715,0.000751133,0.4,0,0,0.5,0.636364,0.206642,0.102941,0.991304,0,0.530303,0.615732,0.126247,0.294661,0.00127391,0.338
0.121212,0.366667,0.347705,0.0039065,0.4,0,0,0.5,0.636364,0.461255,0,0.973913,0,0.222222,0.527105,0.622926,0.488025,0.00649705,0.535365
0.0909091,0.3,0.198887,0.00285552,0.4,0,0,0.5,0.727273,0.175277,0.176471,0.965217,0,0.590909,0.641466,0.200165,0.290266,0.00594338,0.608
0.0909091,0.3,0.361613,0.00271377,0.8,0,0,0.5,0.727273,0.479705,0,0.991304,0,0.585859,0.872447,0.107972,0.356185,0.0049957,0.93
0.0606061,0.233333,0.116829,0.166976,0,0,0,0.5,0.636364,0.154982,0,0.921739,0,0.106061,0.179187,0.408637,0.372006,0.249439,0.565
0.0606061,0.3,0.162726,0.000668145,0.4,0,0,0.5,0.636364,0.178967,0.0735294,0.913043,0,0.575758,0.83722,0.181059,0.233136,0.000558268,0.495
0.0909091,0.333333,0.308762,0.00199838,0.4,0,0,0.5,0.636364,0.409594,0,0.930435,0,0.257576,0.873091,0.351328,0.466051,0.00383551,0.667
0.121212,0.333333,0.431154,0.00445228,0.4,0,0,0.5,0.636364,0.571956,0,0.991304,0,0.944444,0.478853,0.203485,0.343002,0.0108185,0.495
0.121212,0.333333,0.456189,0.00335223,0.4,0,0,0.5,0.727273,0.605166,0,0.991304,0,0.257576,0.883706,0.326412,0.703362,0.00620183,0.92899
0.121212,0.333333,0.276773,0.00271377,0.4,0,0,0.5,0.545455,0.367159,0,0.921739,0,0.186869,0.327167,0.40033,0.551747,0.0049957,0.345
0.121212,0.4,0.319889,0.00341644,0.4,0,0,0.5,0.636364,0.424354,0,0.991304,0,0.292929,0.518742,0.329732,0.499011,0.00568492,0.519995
0.151515,0.366667,0.40612,0.00453163,0.4,0,0,0.5,0.727273,0.538745,0,0.991304,0,0.368687,0.703875,0.3804,0.613272,0.00686119,0.924
0.0909091,0.266667,0.130737,0.0017476,0,0,0,0.5,0.545455,0.173432,0,0.956522,0,0.287879,0.453757,0.28239,0.228741,0.00392281,0.295
0.0909091,0.333333,0.488178,0.0632763,0.4,0,0,0.5,0.636364,0.538745,0.216912,0.913043,0,0.222222,0.441534,0.56312,0.36058,0.125346,0.472
0.0909091,0.333333,0.168289,0.00108672,0.4,0,0,0.5,0.545455,0.223247,0,0.913043,0,0.141414,0.639859,0.432723,0.228741,0.00174488,0.405
0.121212,0.3,0.308762,0.00216254,0.4,0,0,0.5,0.636364,0.285978,0.246324,0.973913,0,0.0909091,0.930676,0.458469,0.367172,0.00395038,0.41
0.0909091,0.2,0.154381,0.000345885,0.8,0,0,0.5,0.636364,0.204797,0,0.930435,0,0.575758,0.87341,0.167771,0.191387,0.00087531,0.4195
0.0909091,0.3,0.161335,0.00251206,0.4,0,0,0.5,0.545455,0.214022,0,0.947826,0,0.136364,0.973462,0.237539,0.239728,0.00461318,0.382
0.0606061,0.333333,0.15299,0.000788084,0.4,0,0,0.5,0.545455,0.164207,0.0772059,0.930435,0,0.590909,0.639859,0.196844,0.208965,0.00134398,0.37
0.0909091,0.366667,0.399166,0.0051804,0.4,0,0,0.5,0.727273,0.52952,0,0.913043,0,0.277778,0.577131,0.28405,0.60668,0.00967321,0.553
0.121212,0.333333,0.337969,0.00318081,0.4,0,0,0.5,0.636364,0.448339,0,1,0,0.277778,0.540132,0.289868,0.338607,0.00405836,0.45595
0.0909091,0.433333,0.139082,0.000383441,0.8,0,0,0.5,0.545455,0.184502,0,0.93913,0,0.515152,0.859739,0.143685,0.195781,0.000630637,0.331
0.0909091,0.3,0.183032,0.000564561,0.8,0,0,0.5,0.636364,0.242804,0,0.947826,0,0.626263,0.903329,0.195184,0.245441,0.00147953,0.41725
0.151515,0.466667,0.579972,0.00148712,0.8,0,0.5,0.5,0.818182,0.551661,0.433824,1,0,0.59596,0.764682,0.12375,0.459459,0.00411235,0.49
0.121212,0.433333,0.349096,0.00289005,0.4,0,0,0.5,0.545455,0.4631,0,0.965217,0,0.106061,0.0608007,0.450168,0.435289,0.00532997,0.325
0.151515,0.466667,0.411683,0.00259262,0.4,0,0,0.5,0.727273,0.391144,0.308824,0.956522,0,0.530303,0.652885,0.130397,0.20457,0.0049038,0.705
0.0909091,0.3,0.141864,0.000239272,0.4,0,0,0.5,0.545455,0.142066,0.0919118,0.930435,0,0.722222,0.672189,0.187707,0.241925,0.000647867,0.365
0.0606061,0.2,0.132128,0.000351942,0.4,0,0,0.5,0.636364,0.145756,0.0588235,0.947826,0,0.722222,0.67541,0.174419,0.248517,0.000640975,0.403
0.0909091,0.333333,0.230876,0.00408459,0.4,0,0,0.5,0.545455,0.306273,0,0.930435,0,0.323232,0.584691,0.539864,0.39354,0.00602953,0.409
0.0909091,0.333333,0.210014,0.000363452,0.4,0,0,0.5,0.636364,0.278598,0,0.965217,0,0.631313,0.623611,0.12458,0.307844,0.0019861,0.391
0.121212,0.333333,0.328234,0.00307722,0.4,0,0,0.5,0.636364,0.435424,0,0.991304,0,0.292929,0.519061,0.329732,0.494617,0.00568492,0.542525
0.0606061,0.133333,0.0737135,9.75E-05,0.8,0,0,0.5,0.636364,0.097786,0,0.921739,0,0.515152,0.813898,0.138705,0.0925071,0.000580094,0.33995
0.121212,0.366667,0.324061,0.00392588,0.4,0,0,0.5,0.636364,0.429889,0,0.973913,0,0.222222,0.527424,0.622926,0.488025,0.00676814,0.49999
0.0909091,0.466667,0.190542,0.00107703,0.4,0,0,0.5,0.636364,0.178967,0.147059,0.947826,0,0.580808,0.683608,0.0963437,0.241925,0.00177704,0.608
0.121212,0.333333,0.255911,0.00212498,0.4,0,0,0.5,0.636364,0.339483,0,0.991304,0,0.732323,0.570854,0.129567,0.314436,0.00823159,0.392
0.0909091,0.233333,0.208623,0.0398161,0.2,0,0,0.5,0.545455,0.276753,0,0.895652,0,0.0656566,0.903973,0.926912,0.228741,0.067423,0.32
0.0909091,0.233333,0.155772,0.000889245,0.4,0,0,0.5,0.636364,0.206642,0,0.991304,0,0.530303,0.580991,0.142855,0.222149,0.00143358,0.2748
0.0909091,0.3,0.144645,0.0004107,0.4,0,0,0.5,0.636364,0.145756,0.0919118,0.930435,0,0.530303,0.641951,0.130397,0.189189,0.000472116,0.325
